248.0 153.0 9 0.0 0.0 0.2777778 0.062962964 0.11111113 0.029629637 0.37037036 0.0 1.1111112 0.0 -1.1111112 2.2222223 -1.1111112 1.1111112 0.8888889 -2.0943952 5
137.0 141.0 9 0.0 0.0 0.055555563 0.13608278 0.055555556 0.13608277 0.037037037 0.0 0.11111111 0.0 -0.11111111 0.22222222 -0.11111111 0.11111111 0.11111111 -2.0943952 5
86.0 197.0 9 0.11111111 0.11111111 1.611112 1.4516907 1.2777786 1.1038647 63.22222 56.22222 77.77778 55.666668 -21.0 43.666668 -22.666666 77.77778 0.28533262 -2.06802 6
220.0 220.0 9 0.11111111 0.0 2.277778 1.12963 2.2777777 4.151854 6.4444447 5.6666665 5.3333335 8.333334 -2.3333333 -3.3333333 5.6666665 8.333334 0.42735383 1.9843658 7
207.0 115.0 9 0.0 0.0 1.0555555 0.3296295 0.16666669 0.033333343 1.2222222 0.44444445 2.8888888 0.33333334 -2.3333333 5.0 -2.6666667 2.8888888 0.93333334 -2.0655363 5
6.0 51.0 9 0.0 0.0 1.6666666 1.9999989 1.611111 2.1074073 19.592592 18.777779 25.666666 14.333333 -2.4444444 18.222221 -15.777778 25.666666 0.44286063 -1.6812904 1
203.0 182.0 9 0.0 0.0 3.722222 2.576964 3.6111114 1.705112 54.925926 49.444443 68.111115 47.22222 -16.444445 39.555557 -23.11111 68.111115 0.3067216 -1.9803478 6
243.0 120.0 9 0.0 0.0 4.4444447 4.359749 1.5555547 1.8338387 47.851852 44.77778 56.333332 42.444443 -9.222222 25.444445 -16.222221 56.333332 0.2453213 -1.9107349 4
146.0 97.0 9 0.0 0.0 10.111111 4.597905 0.6111107 0.5741327 47.962963 46.0 54.333332 43.555557 -5.888889 19.11111 -13.222222 54.333332 0.19711515 -1.8407352 4
184.0 145.0 9 0.0 0.0 0.72222227 0.6116159 0.22222222 0.2721655 0.5555556 0.33333334 1.2222222 0.11111111 -0.6666667 2.0 -1.3333334 1.2222222 0.5277778 -1.9209436 5
178.0 128.0 9 0.0 0.0 0.44444433 0.34074068 0.88888866 0.2074075 5.9259257 7.888889 6.4444447 3.4444444 5.888889 1.5555556 -7.4444447 7.888889 0.56371254 -0.7213002 1
132.0 134.0 9 0.0 0.0 2.6666667 3.1555562 1.5 1.5444443 6.185185 2.2222223 11.444445 4.888889 -11.888889 15.777778 -3.8888888 11.444445 0.8339346 -2.3866115 3
83.0 28.0 9 0.0 0.0 0.3888893 0.13608134 0.88888675 0.45542085 112.96296 99.44444 131.11111 108.333336 -40.555557 54.444443 -13.888889 131.11111 0.24151142 -2.3878844 2
126.0 237.0 9 0.0 0.0 0.94444436 0.24074084 1.0000001 0.48888868 5.7777777 4.2222223 4.2222223 8.888889 -4.6666665 -4.6666665 9.333333 8.888889 0.5538119 2.0972314 7
225.0 58.0 9 0.0 0.0 0.3333335 0.42163706 0.4444445 0.34426522 8.333333 5.5555553 14.111111 5.3333335 -8.333333 17.333334 -9.0 14.111111 0.62222224 -2.0685637 5
14.0 120.0 9 0.0 0.0 0.3333333 0.13333331 0.44444442 0.29629624 1.5925926 0.0 3.8888888 0.8888889 -4.7777777 6.888889 -2.1111112 3.8888888 1.0 -2.3157208 3
5.0 210.0 9 0.0 0.11111111 2.1666672 1.6699982 4.444444 2.613356 51.296295 45.444443 64.333336 44.11111 -17.555555 39.11111 -21.555555 64.333336 0.3175664 -2.0208955 6
79.0 62.0 9 0.0 0.0 0.555556 0.3851839 0.88888675 0.60740507 110.18519 100.666664 127.111115 102.77778 -28.555555 50.77778 -22.222221 127.111115 0.20801263 -2.178149 2
18.0 83.0 9 0.0 0.11111111 6.1666665 9.988892 12.888889 28.785189 14.37037 9.0 22.666666 11.444445 -16.11111 24.88889 -8.777778 22.666666 0.6647845 -2.2742054 3
214.0 246.0 9 0.0 0.0 2.8333328 1.9177537 2.9999993 1.988857 17.518518 14.222222 15.444445 22.88889 -9.888889 -6.2222223 16.11111 22.88889 0.39154765 2.2328491 7
94.0 140.0 9 0.0 0.0 0.16666667 0.033333328 0.33333328 0.044444434 3.0370371 1.7777778 6.111111 1.2222222 -3.7777777 9.222222 -5.4444447 6.111111 0.79788357 -1.9857694 5
54.0 142.0 9 0.0 0.0 0.7222223 0.82775915 2.0 2.1081848 1.8148148 0.8888889 3.6666667 0.8888889 -2.7777777 5.5555553 -2.7777777 3.6666667 0.76944447 -2.0943952 5
107.0 146.0 9 0.0 0.0 1.888889 1.0074077 2.111111 1.3185171 21.37037 16.777779 29.666666 17.666668 -13.777778 24.88889 -11.111111 29.666666 0.43278608 -2.1649706 4
93.0 236.0 9 0.11111111 0.0 1.7777777 2.6962965 1.9999999 0.93333334 12.518518 9.555555 10.777778 17.222223 -8.888889 -5.2222223 14.111111 17.222223 0.44724658 2.2671974 7
245.0 249.0 9 0.0 0.0 2.0 1.2888895 1.4999999 0.61111146 14.740741 10.777778 15.333333 18.11111 -11.888889 1.7777778 10.111111 18.11111 0.40621215 2.7435553 7
48.0 173.0 9 0.0 0.0 1.1666666 1.0697874 1.4444447 1.6420407 19.222221 16.444445 16.444445 24.777779 -8.333333 -8.333333 16.666666 24.777779 0.34965578 2.0995574 7
239.0 122.0 9 0.0 0.0 0.27777776 0.06296293 0.33333334 0.17777774 5.5555553 7.0 6.6666665 3.0 4.3333335 3.3333333 -7.6666665 7.2222223 0.5813492 -0.95343477 1
184.0 145.0 9 0.0 0.0 0.9444445 0.49065363 1.7777778 0.93491936 3.4074075 2.3333335 5.7777777 2.1111112 -3.2222223 7.111111 -3.8888888 5.7777777 0.65661377 -2.0365057 5
109.0 146.0 9 0.0 0.0 0.055555556 0.13608277 0.055555556 0.13608277 0.037037037 0.0 0.11111111 0.0 -0.11111111 0.22222222 -0.11111111 0.11111111 0.11111111 -2.0943952 3
111.0 246.0 9 0.0 0.0 3.166667 2.0949678 5.833334 4.113663 25.88889 21.11111 22.444445 34.11111 -14.333333 -10.333333 24.666666 34.11111 0.38897294 2.2140112 7
155.0 40.0 9 0.0 0.0 1.888889 2.072751 0.05555554 0.13608274 1.2592592 1.2222222 1.5555556 1.0 -0.11111111 0.8888889 -0.7777778 1.5555556 0.11666667 -1.5707964 5
192.0 157.0 9 0.0 0.0 1.0555559 0.5074076 0.77777797 0.16296285 18.333334 13.888889 17.222223 23.88889 -13.333333 -3.3333333 16.666666 23.88889 0.41818407 2.4386153 7
209.0 249.0 9 0.0 0.0 2.4444444 3.6296306 2.777778 4.2074075 10.518518 7.5555553 8.111112 15.888889 -8.888889 -7.2222223 16.11111 15.888889 0.5333069 2.1567793 7
118.0 125.0 9 0.0 0.0 0.33333334 0.29814234 0.88888884 0.34426528 1.1481482 0.0 3.1111112 0.33333334 -3.4444444 5.888889 -2.4444444 3.1111112 1.0 -2.1756468 3
43.0 152.0 9 0.0 0.0 1.9444445 1.7074082 1.2222222 0.8296299 1.5185186 1.0 2.8888888 0.6666667 -1.5555556 4.111111 -2.5555556 2.8888888 0.64867723 -1.9332389 5
247.0 92.0 9 0.0 0.0 0.88888884 0.5185184 0.44444433 0.118518606 12.074074 7.5555553 20.555555 8.111112 -13.555555 25.444445 -11.888889 20.555555 0.6321268 -2.1378512 5
63.0 201.0 9 0.0 0.0 2.1111119 1.7341882 2.5000007 1.656637 61.62963 54.88889 76.44444 53.555557 -20.222221 44.444443 -24.222221 76.44444 0.29921305 -2.0341187 6
33.0 117.0 9 0.0 0.0 0.2777778 0.018518511 0.11111111 0.029629635 1.074074 0.0 3.1111112 0.11111111 -3.2222223 6.111111 -2.8888888 3.1111112 1.0 -2.132635 3
118.0 85.0 9 0.0 0.0 3.2777777 4.418521 2.277778 6.8185186 8.185185 3.5555556 14.888889 6.111111 -13.888889 20.11111 -6.2222223 14.888889 0.7741213 -2.3290927 3
121.0 60.0 9 0.0 0.0 2.277778 2.329629 2.888889 2.8740742 26.74074 24.666666 35.22222 20.333334 -6.2222223 25.444445 -19.222221 35.22222 0.4223002 -1.776113 1
218.0 115.0 9 0.0 0.0 0.944444 0.5340271 0.38888898 0.38968194 22.962963 19.444445 29.444445 20.0 -10.555555 19.444445 -8.888889 29.444445 0.33914888 -2.1486697 5
209.0 11.0 9 0.0 0.0 0.8333333 0.25555903 2.1666667 3.8555522 141.55556 135.11111 150.11111 139.44444 -19.333334 25.666666 -6.3333335 150.11111 0.09983583 -2.4015868 2
55.0 209.0 9 0.11111111 0.0 1.8333331 1.2952907 1.3888888 0.99814624 12.518518 10.333334 10.333334 16.88889 -6.5555553 -6.5555553 13.111111 16.88889 0.40790388 2.0992203 7
50.0 199.0 9 0.0 0.0 3.2222226 2.9789395 5.611111 4.6159945 55.666668 49.11111 69.77778 48.11111 -19.666666 42.333332 -22.666666 69.77778 0.31241447 -2.0454311 6
160.0 41.0 9 0.0 0.0 0.8333333 0.8096638 0.22222225 0.17213258 0.7037037 0.5555556 1.2222222 0.33333334 -0.44444445 1.5555556 -1.1111112 1.2222222 0.537037 -1.8451205 5
142.0 140.0 9 0.0 0.0 4.2222223 1.2938595 1.5 0.7226494 26.444445 23.444445 32.333336 23.555555 -9.0 17.666666 -8.666667 32.333336 0.2850997 -2.1004875 4
9.0 94.0 9 0.0 0.0 0.6111107 0.5518515 1.0000013 0.6666645 113.18519 106.888885 127.55556 105.111115 -18.88889 43.11111 -24.222221 127.55556 0.17678948 -2.015307 2
108.0 146.0 9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3
56.0 107.0 9 0.0 0.0 1.1111107 0.20740713 4.722223 20.196299 49.814816 46.22222 58.333332 44.88889 -10.777778 25.555555 -14.777778 58.333332 0.23045462 -1.9914447 4
54.0 176.0 9 0.0 0.0 2.1111126 0.68853056 2.6666672 2.6915512 50.666668 46.0 62.666668 43.333332 -14.0 36.0 -22.0 62.666668 0.30857325 -1.9514097 6
41.0 103.0 9 0.0 0.0 2.4444454 3.0962982 1.777778 1.4962941 61.25926 56.0 73.44444 54.333332 -15.777778 36.555557 -20.777779 73.44444 0.25960675 -2.0029202 4
67.0 136.0 9 0.0 0.0 6.722223 3.7083488 2.6666667 3.1972213 15.518518 9.0 25.333334 12.222222 -19.555555 29.444445 -9.888889 25.333334 0.66081303 -2.3075109 3
249.0 58.0 9 0.0 0.0 1.3333334 0.9428091 0.27777767 0.3277306 8.851851 6.0 14.555555 6.0 -8.555555 17.11111 -8.555555 14.555555 0.6077675 -2.0853417 5
90.0 101.0 9 0.11111111 0.0 0.8888893 0.3851848 1.7222223 1.8851866 20.074074 20.333334 25.0 14.888889 0.7777778 14.777778 -15.555555 25.0 0.40403765 -1.5201249 1
180.0 224.0 9 0.0 0.0 3.7222223 3.7074065 3.6111107 5.618522 15.185185 11.666667 13.333333 20.555555 -10.555555 -5.5555553 16.11111 20.555555 0.4433746 2.2982552 7
96.0 13.0 9 0.0 0.0 0.8333308 0.47777966 0.55555725 0.20740579 131.77777 122.111115 144.77777 128.44444 -29.0 39.0 -10.0 144.77777 0.1565683 -2.386251 2
112.0 90.0 9 0.0 0.0 7.38889 6.9455557 1.2777773 0.87981415 65.18519 57.666668 79.77778 58.11111 -22.555555 43.77778 -21.222221 79.77778 0.27834544 -2.108813 4
215.0 182.0 9 0.0 0.0 2.5555553 1.4707013 2.7222226 1.9823296 54.185184 48.555557 67.22222 46.77778 -16.88889 39.11111 -22.222221 67.22222 0.30405003 -2.0040817 6
225.0 58.0 9 0.0 0.0 0.3333335 0.42163706 0.4444445 0.34426522 8.333333 5.5555553 14.111111 5.3333335 -8.333333 17.333334 -9.0 14.111111 0.62222224 -2.0685637 5
88.0 89.0 9 0.0 0.0 0.7777774 0.38518468 3.6666667 4.0444417 22.333334 21.666666 28.444445 16.88889 -2.0 18.333334 -16.333334 28.444445 0.40368655 -1.6255869 1
91.0 120.0 9 0.0 0.0 1.3888893 0.9289578 0.61111146 0.77220225 16.851852 11.222222 25.777779 13.555555 -16.88889 26.777779 -9.888889 25.777779 0.5621582 -2.2308207 3
57.0 42.0 9 0.0 0.0 2.333334 0.8692256 0.99999875 0.69920623 37.444443 32.77778 47.77778 31.777779 -14.0 31.0 -17.0 47.77778 0.3346618 -2.029552 4
211.0 130.0 9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5
37.0 120.0 9 0.0 0.0 0.83333325 0.3444444 1.0555556 0.46296284 1.925926 0.22222222 4.4444447 1.1111112 -5.111111 7.5555553 -2.4444444 4.4444447 0.962963 -2.298085 3
54.0 140.0 9 0.11111111 0.0 0.72222215 0.4430532 1.7777777 1.0470418 8.333333 3.7777777 14.0 7.2222223 -13.666667 17.0 -3.3333333 14.0 0.73447025 -2.4423232 3
194.0 72.0 9 0.0 0.0 1.0 0.39999798 1.1666666 1.1444412 93.44444 79.22222 117.111115 84.0 -42.666668 71.0 -28.333334 117.111115 0.3234209 -2.2257798 2
86.0 88.0 9 0.11111111 0.0 2.055556 1.8851848 1.722222 3.3962944 21.148148 21.444445 26.333334 15.666667 0.8888889 15.555555 -16.444445 26.333334 0.40511805 -1.5125551 1
71.0 180.0 9 0.11111111 0.0 1.222222 0.5629625 3.0 1.8666646 22.333334 18.333334 21.444445 27.222221 -12.0 -2.6666667 14.666667 27.222221 0.3273826 2.4538307 7
127.0 120.0 9 0.11111111 0.0 1.6666666 0.8444448 3.222222 4.0296273 23.666666 22.11111 30.444445 18.444445 -4.6666665 20.333334 -15.666667 30.444445 0.39486286 -1.7648901 1
140.0 124.0 9 0.0 0.0 1.0 0.44444454 1.1111112 1.0518516 2.5185184 0.22222222 6.111111 1.2222222 -6.888889 10.777778 -3.8888888 6.111111 0.97376543 -2.267462 3
48.0 81.0 9 0.0 0.0 0.6111107 0.24074274 0.88889056 0.42962864 112.92593 105.666664 128.88889 104.22222 -21.777779 47.88889 -26.11111 128.88889 0.19307978 -2.0334873 2
14.0 138.0 9 0.0 0.0 0.50000006 0.12222217 0.50000006 0.077777766 4.962963 6.7777777 5.4444447 2.6666667 5.4444447 1.4444444 -6.888889 6.7777777 0.603836 -0.72289366 1
97.0 130.0 9 0.0 0.0 0.72222215 0.50740737 1.0555556 0.685185 5.851852 7.3333335 6.888889 3.3333333 4.4444447 3.1111112 -7.5555553 7.6666665 0.5701058 -0.96304834 1
110.0 182.0 9 0.0 0.0 2.3888893 1.7940235 2.555556 1.5587274 46.37037 42.666668 56.333332 40.11111 -11.111111 29.88889 -18.777779 56.333332 0.28764573 -1.9300476 6
245.0 238.0 9 0.11111111 0.0 1.6666665 2.5385911 2.3333333 2.4404008 8.925926 6.3333335 6.5555553 13.888889 -7.7777777 -7.111111 14.888889 13.888889 0.59701496 2.1260629 7
82.0 138.0 9 0.0 0.0 0.8888889 0.51851845 0.88888884 0.3851853 1.4074074 0.0 3.7777777 0.44444445 -4.2222223 7.111111 -2.8888888 3.7777777 1.0 -2.1739607 3
132.0 84.0 9 0.0 0.0 3.0 1.2292727 0.88888913 0.45541987 8.888889 7.3333335 11.777778 7.5555553 -4.6666665 8.666667 -4.0 11.777778 0.38048342 -2.1369402 4
235.0 196.0 9 0.0 0.0 1.6666666 1.333334 2.222222 1.1482682 47.25926 41.77778 58.555557 41.444443 -16.444445 33.88889 -17.444445 58.555557 0.29423782 -2.0746155 6
147.0 87.0 9 0.0 0.0 6.8333335 6.6189947 1.5555567 1.6953089 43.333332 37.88889 54.88889 37.22222 -16.333334 34.666668 -18.333334 54.88889 0.319706 -2.050388 4
4.0 210.0 9 0.0 0.0 4.7222233 4.018937 5.722222 2.184966 49.74074 44.22222 62.22222 42.77778 -16.555555 37.444443 -20.88889 62.22222 0.3142778 -2.0144343 6
98.0 41.0 9 0.0 0.0 1.7222265 0.77407277 1.1111145 0.87406844 137.14815 130.66667 147.22223 133.55556 -19.444445 30.222221 -10.777778 147.22223 0.112421244 -2.2685292 2
222.0 114.0 9 0.0 0.0 0.27777776 0.06296293 0.44444433 0.074074075 5.4444447 6.111111 7.3333335 2.8888888 2.0 5.6666665 -7.6666665 7.3333335 0.6031746 -1.3145328 1
122.0 123.0 9 0.0 0.0 0.6111111 0.374074 0.49999997 0.21111104 1.1851852 0.0 3.3333333 0.22222222 -3.5555556 6.4444447 -2.8888888 3.3333333 1.0 -2.142674 3
129.0 157.0 9 0.0 0.0 2.4444444 3.5407405 2.222222 1.718518 23.148148 18.222221 32.0 19.222221 -14.777778 26.555555 -11.777778 32.0 0.43023896 -2.169368 4
140.0 161.0 9 0.0 0.0 0.27777767 0.3277306 0.7777777 0.6206328 15.740741 12.444445 14.333333 20.444445 -9.888889 -4.2222223 14.111111 20.444445 0.39095718 2.3451326 7
175.0 188.0 9 0.0 0.0 2.9999993 2.5733685 2.3333328 1.2995725 55.77778 49.666668 69.111115 48.555557 -18.333334 40.0 -21.666666 69.111115 0.29629385 -2.0396667 6
192.0 142.0 9 0.11111111 0.0 0.50000006 0.12222217 1.5000001 0.52222186 4.6666665 6.7777777 4.888889 2.3333335 6.3333335 0.6666667 -7.0 6.7777777 0.662037 -0.60486406 1
101.0 72.0 9 0.0 0.0 2.5000002 4.744444 1.7777777 6.296294 26.481482 23.555555 35.77778 20.11111 -8.777778 27.88889 -19.11111 35.77778 0.4368953 -1.8461579 1
211.0 107.0 9 0.11111111 0.0 2.5555556 2.251853 2.0555558 2.818519 16.74074 11.777778 25.777779 12.666667 -14.888889 27.11111 -12.222222 25.777779 0.5471734 -2.1594636 5
140.0 125.0 9 0.0 0.0 0.2777779 0.06296301 0.66666675 0.31111118 6.185185 7.3333335 7.6666665 3.5555556 3.4444444 4.4444447 -7.888889 7.7777777 0.5456349 -1.1218182 1
221.0 107.0 9 0.0 0.0 1.1666666 0.2111112 0.83333325 0.3444444 2.2222223 0.33333334 5.3333335 1.0 -5.6666665 9.333333 -3.6666667 5.3333335 0.94708997 -2.2263546 3
168.0 13.0 9 0.11111111 0.0 1.3333308 0.44444528 1.3333334 0.40000203 130.40741 119.666664 145.44444 126.111115 -32.22222 45.11111 -12.888889 145.44444 0.17719091 -2.3552437 2
200.0 250.0 9 0.0 0.0 2.2777777 1.420746 1.4444445 1.0255988 9.222222 6.5555553 7.3333335 13.777778 -8.0 -5.6666665 13.666667 13.777778 0.5633903 2.1929355 7
23.0 85.0 9 0.0 0.0 1.4444445 1.0518525 1.777778 0.96296287 17.962963 18.88889 21.88889 13.111111 2.7777777 11.777778 -14.555555 21.88889 0.39975148 -1.386867 1
65.0 143.0 9 0.0 0.0 0.3333334 0.13333334 0.4444445 0.074074075 5.037037 6.5555553 5.888889 2.6666667 4.5555553 2.5555556 -7.111111 6.6666665 0.5952381 -0.90741616 1
108.0 128.0 9 0.0 0.0 7.0555553 4.3686585 1.666666 1.0540924 53.25926 46.333332 67.111115 46.333332 -20.777779 41.555557 -20.777779 67.111115 0.31292745 -2.0919266 4
17.0 64.0 9 0.0 0.0 1.4444443 1.3629619 1.6666664 1.4222221 18.88889 17.555555 25.11111 14.0 -4.0 18.666666 -14.666667 25.11111 0.44109204 -1.7555053 1
187.0 134.0 9 0.11111111 0.0 2.9999998 2.0444458 1.1111116 0.38518462 26.703703 20.333334 37.444443 22.333334 -19.11111 32.22222 -13.111111 37.444443 0.45775157 -2.21646 5
197.0 121.0 9 0.0 0.0 21.666666 17.3628 0.94444436 0.9047208 41.037037 37.444443 49.444443 36.22222 -10.777778 25.222221 -14.444445 49.444443 0.28057775 -1.9955361 4
188.0 42.0 9 0.0 0.0 0.7777786 0.5443299 1.6666679 1.2649081 108.92593 95.666664 126.22222 104.888885 -39.77778 51.88889 -12.111111 126.22222 0.24193405 -2.4103878 2
99.0 130.0 9 0.0 0.0 0.5555555 0.45542014 0.5555555 0.5443311 1.3703704 0.11111111 3.3333333 0.6666667 -3.7777777 5.888889 -2.1111112 3.3333333 0.9777778 -2.2390292 3
95.0 71.0 9 0.0 0.0 1.0555534 1.0851825 2.2222214 3.7629638 105.666664 96.666664 122.44444 97.888885 -27.0 50.333332 -23.333334 122.44444 0.21226363 -2.1431594 2
153.0 192.0 9 0.0 0.0 3.3888893 1.7815926 7.444444 4.1347656 53.444443 47.333332 65.0 48.0 -18.333334 34.666668 -16.333334 65.0 0.27272084 -2.1641955 6
118.0 167.0 9 0.11111111 0.0 0.88888866 0.5185182 2.0555553 0.99629617 14.592592 12.888889 13.777778 17.11111 -5.111111 -2.4444444 7.5555553 17.11111 0.24844901 2.3057292 7
69.0 75.0 9 0.11111111 0.0 2.111111 1.4074076 1.5000004 2.21111 22.74074 22.0 29.333334 16.88889 -2.2222223 19.777779 -17.555555 29.333334 0.4235012 -1.6418817 1
98.0 119.0 9 0.22222222 0.0 1.4444447 0.51851857 2.5555556 5.585183 21.592592 21.333334 27.333334 16.11111 -0.7777778 17.222221 -16.444445 27.333334 0.40821064 -1.5789601 1
59.0 116.0 9 0.0 0.0 3.0000007 2.8126693 0.7777777 0.45542037 21.962963 17.88889 29.555555 18.444445 -12.222222 22.777779 -10.555555 29.555555 0.39566323 -2.144778 5
14.0 28.0 9 0.0 0.0 0.55555344 0.07407452 1.2222214 0.4296262 110.48148 97.888885 131.11111 102.44444 -37.77778 61.88889 -24.11111 131.11111 0.25329855 -2.238865 2
228.0 42.0 9 0.11111111 0.0 2.055556 1.5551584 4.333334 2.2310944 44.555557 39.555557 54.11111 40.0 -15.0 28.666666 -13.666667 54.11111 0.27157217 -2.120131 4
116.0 35.0 9 0.0 0.0 0.8333333 0.7817351 0.88888806 0.5443334 125.18519 113.77778 141.33334 120.44444 -34.22222 48.444443 -14.222222 141.33334 0.19485293 -2.3466358 2
45.0 108.0 9 0.0 0.11111111 25.5 12.795401 27.277779 15.930981 49.814816 41.77778 61.11111 46.555557 -24.11111 33.88889 -9.777778 61.11111 0.35897508 -2.3604913 3
127.0 118.0 9 0.0 0.0 11.555554 10.22995 0.8333337 0.6912154 34.333332 30.777779 41.666668 30.555555 -10.666667 22.0 -11.333333 41.666668 0.29394883 -2.0776675 4
152.0 220.0 9 0.0 0.0 0.94444466 0.6851854 1.4444448 2.1629636 14.62963 11.555555 13.111111 19.222221 -9.222222 -4.5555553 13.777778 19.222221 0.41670507 2.3068845 7
28.0 131.0 9 0.0 0.0 0.22222216 0.074074045 0.77777773 0.20740731 5.185185 6.6666665 6.0 2.8888888 4.4444447 2.4444444 -6.888889 6.6666665 0.56613755 -0.87464094 1
181.0 15.0 9 0.0 0.0 0.8333359 0.21111082 1.4444427 1.2296315 140.2963 133.88889 149.55556 137.44444 -19.222221 27.777779 -8.555555 149.55556 0.10463921 -2.330563 2
201.0 125.0 9 0.11111111 0.0 1.722222 1.3402604 8.555554 5.725834 43.37037 41.666668 49.0 39.444443 -5.111111 16.88889 -11.777778 49.0 0.19248421 -1.8405788 4
201.0 125.0 9 0.0 0.0 1.0 0.44444403 9.944444 103.751854 42.814816 39.11111 51.77778 37.555557 -11.111111 26.88889 -15.777778 51.77778 0.27063802 -1.9730246 4
59.0 120.0 9 0.0 0.0 2.1666667 1.9860634 1.4444441 1.8698385 19.074074 10.555555 33.11111 13.555555 -25.555555 42.11111 -16.555555 33.11111 0.6812664 -2.2312608 3
21.0 64.0 9 0.0 0.0 16.277779 12.948471 20.222223 17.629103 31.0 24.666666 38.0 30.333334 -19.0 21.0 -2.0 38.0 0.40074632 -2.593825 3
196.0 95.0 9 0.0 0.0 1.722222 1.1238165 1.3333335 1.264911 7.6296296 6.7777777 10.777778 5.3333335 -2.5555556 9.444445 -6.888889 10.777778 0.51256585 -1.7492584 5
63.0 19.0 9 0.0 0.0 2.4444447 1.1863403 1.4444447 0.8861062 45.185184 38.0 58.77778 38.77778 -21.555555 40.77778 -19.222221 58.77778 0.35522667 -2.1336765 4
45.0 108.0 9 0.0 0.11111111 25.5 12.795401 27.277779 15.930981 49.814816 41.77778 61.11111 46.555557 -24.11111 33.88889 -9.777778 61.11111 0.35897508 -2.3604913 3
123.0 183.0 9 0.0 0.0 1.111111 0.6518524 6.333334 36.933327 32.25926 29.444445 39.11111 28.222221 -8.444445 20.555555 -12.111111 39.11111 0.2664361 -1.970772 6
95.0 109.0 9 0.0 0.0 1.0 0.4888888 1.9444443 2.729629 17.25926 19.222221 20.0 12.555555 5.888889 8.222222 -14.111111 20.444445 0.38499743 -1.1312037 1
187.0 89.0 9 0.0 0.0 3.0 1.6055458 1.111111 1.0680547 8.444445 6.3333335 13.0 6.0 -6.3333335 13.666667 -7.3333335 13.0 0.548545 -2.0438845 5
115.0 111.0 9 0.0 0.0 0.55555564 0.40368685 1.9444437 1.0417223 18.037037 9.666667 30.11111 14.333333 -25.11111 36.22222 -11.111111 30.11111 0.67951304 -2.3333182 3
108.0 123.0 9 0.0 0.0 0.6111112 0.24074072 0.66666675 0.26666668 6.740741 8.222222 8.0 4.0 4.4444447 3.7777777 -8.222222 8.444445 0.5244709 -0.9857293 1
206.0 61.0 9 0.0 0.0 0.5555555 0.40368673 0.4999999 0.45946813 7.0740743 4.666667 12.222222 4.3333335 -7.2222223 15.444445 -8.222222 12.222222 0.64589113 -2.0487173 5
34.0 169.0 9 0.0 0.0 0.8333333 0.5055251 1.6111112 0.8798151 12.814815 10.666667 9.777778 18.0 -6.4444447 -9.111111 15.555555 18.0 0.46356925 1.9931829 7
4.0 96.0 9 0.0 0.0 2.222222 2.9629638 1.5555555 2.2518516 3.5555556 0.8888889 7.7777777 2.0 -8.0 12.666667 -4.6666665 7.7777777 0.91006523 -2.2444818 3
